title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,source
On The River,Young Dolph,5gmkw2031VVIboYqPIjSWB,0.878,0.635,6,-5.811,0,0.24,0.0289,0.0,0.276,0.331,135.035,audio_features,5gmkw2031VVIboYqPIjSWB,spotify:track:5gmkw2031VVIboYqPIjSWB,https://api.spotify.com/v1/tracks/5gmkw2031VVIboYqPIjSWB,https://api.spotify.com/v1/audio-analysis/5gmkw2031VVIboYqPIjSWB,176040,4,N
Eazy  West Coast,G,3jIUcNxBowyf8clrQ9bPIy,0.706,0.602,7,-5.701,1,0.286,0.234,3.78e-05,0.0874,0.732,78.984,audio_features,3jIUcNxBowyf8clrQ9bPIy,spotify:track:3jIUcNxBowyf8clrQ9bPIy,https://api.spotify.com/v1/tracks/3jIUcNxBowyf8clrQ9bPIy,https://api.spotify.com/v1/audio-analysis/3jIUcNxBowyf8clrQ9bPIy,167507,4,N
Immortal,21 Savage,0J8DJihFrh1ZAjiIq78ZJe,0.585,0.561,6,-11.204,0,0.044,0.00899,0.905,0.106,0.361,184.208,audio_features,0J8DJihFrh1ZAjiIq78ZJe,spotify:track:0J8DJihFrh1ZAjiIq78ZJe,https://api.spotify.com/v1/tracks/0J8DJihFrh1ZAjiIq78ZJe,https://api.spotify.com/v1/audio-analysis/0J8DJihFrh1ZAjiIq78ZJe,260284,4,N
Lights Up,Harry Styles,0PWQqF5PvqRq0OPLSH0FKI,0.472,0.908,8,-5.991,1,0.45,0.0936,0.0,0.15,0.198,172.924,audio_features,0PWQqF5PvqRq0OPLSH0FKI,spotify:track:0PWQqF5PvqRq0OPLSH0FKI,https://api.spotify.com/v1/tracks/0PWQqF5PvqRq0OPLSH0FKI,https://api.spotify.com/v1/audio-analysis/0PWQqF5PvqRq0OPLSH0FKI,274147,4,N
B.B. King Freestyle,Lil Wayne,3cg0dJfrQB66Qf2YthPb6G,0.692,0.493,9,-9.662,0,0.0325,0.0934,0.00166,0.128,0.28,86.644,audio_features,3cg0dJfrQB66Qf2YthPb6G,spotify:track:3cg0dJfrQB66Qf2YthPb6G,https://api.spotify.com/v1/tracks/3cg0dJfrQB66Qf2YthPb6G,https://api.spotify.com/v1/audio-analysis/3cg0dJfrQB66Qf2YthPb6G,301133,4,N
Are You With That?,Vince Staples,4XLt9BWOtOFXiIo1pCqqk3,0.859,0.417,1,-10.695,0,0.287,0.53,0.0,0.103,0.568,125.851,audio_features,4XLt9BWOtOFXiIo1pCqqk3,spotify:track:4XLt9BWOtOFXiIo1pCqqk3,https://api.spotify.com/v1/tracks/4XLt9BWOtOFXiIo1pCqqk3,https://api.spotify.com/v1/audio-analysis/4XLt9BWOtOFXiIo1pCqqk3,138410,4,N
Barbie Tingz,Nicki Minaj,6Poyf51k7W3NKnsGwAI90B,0.85,0.787,8,-4.134,0,0.338,0.313,0.0,0.194,0.7,87.983,audio_features,6Poyf51k7W3NKnsGwAI90B,spotify:track:6Poyf51k7W3NKnsGwAI90B,https://api.spotify.com/v1/tracks/6Poyf51k7W3NKnsGwAI90B,https://api.spotify.com/v1/audio-analysis/6Poyf51k7W3NKnsGwAI90B,279867,4,N
Float,6Lack,2lVYLiHGIX6GajMqYXF1Un,0.815,0.606,2,-4.496,0,0.0586,0.543,2.03e-05,0.114,0.484,114.009,audio_features,2lVYLiHGIX6GajMqYXF1Un,spotify:track:2lVYLiHGIX6GajMqYXF1Un,https://api.spotify.com/v1/tracks/2lVYLiHGIX6GajMqYXF1Un,https://api.spotify.com/v1/audio-analysis/2lVYLiHGIX6GajMqYXF1Un,223160,4,N
U & Us,Quinn Xcii,3SOaGw8GfOkOj3Ov2D4VbQ,0.819,0.604,2,-5.008,1,0.111,0.031,0.0,0.21,0.708,102.993,audio_features,3SOaGw8GfOkOj3Ov2D4VbQ,spotify:track:3SOaGw8GfOkOj3Ov2D4VbQ,https://api.spotify.com/v1/tracks/3SOaGw8GfOkOj3Ov2D4VbQ,https://api.spotify.com/v1/audio-analysis/3SOaGw8GfOkOj3Ov2D4VbQ,183436,4,N
Shake It Out,Florence + The Machine,3fthfkkvy9av3q3uAGVf7U,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,audio_features,3fthfkkvy9av3q3uAGVf7U,spotify:track:3fthfkkvy9av3q3uAGVf7U,https://api.spotify.com/v1/tracks/3fthfkkvy9av3q3uAGVf7U,https://api.spotify.com/v1/audio-analysis/3fthfkkvy9av3q3uAGVf7U,219200,4,N
Wildest Dreams (Taylor'S Version),Taylor Swift,2fuiA0FQANMrcr2jXMc0nP,0.45,0.275,8,-11.48,1,0.0374,0.51,0.0711,0.0847,0.311,140.094,audio_features,2fuiA0FQANMrcr2jXMc0nP,spotify:track:2fuiA0FQANMrcr2jXMc0nP,https://api.spotify.com/v1/tracks/2fuiA0FQANMrcr2jXMc0nP,https://api.spotify.com/v1/audio-analysis/2fuiA0FQANMrcr2jXMc0nP,203293,4,N
Ignition (Remix),R. Kelly,5wCZ8xsug7kNkug2AzOm6N,0.778,0.486,1,-8.552,1,0.0536,0.0596,0.0,0.0902,0.841,133.027,audio_features,5wCZ8xsug7kNkug2AzOm6N,spotify:track:5wCZ8xsug7kNkug2AzOm6N,https://api.spotify.com/v1/tracks/5wCZ8xsug7kNkug2AzOm6N,https://api.spotify.com/v1/audio-analysis/5wCZ8xsug7kNkug2AzOm6N,188120,4,N
Hot Gates,Mumford & Sons,7HAE4nDEFxu0UO0WQhsR1i,0.523,0.731,0,-7.39,1,0.0404,0.00543,0.00609,0.086,0.555,144.043,audio_features,7HAE4nDEFxu0UO0WQhsR1i,spotify:track:7HAE4nDEFxu0UO0WQhsR1i,https://api.spotify.com/v1/tracks/7HAE4nDEFxu0UO0WQhsR1i,https://api.spotify.com/v1/audio-analysis/7HAE4nDEFxu0UO0WQhsR1i,218628,4,N
Eazy  The Plan,G,6NryLRnYj3cBkFhqt7C9hu,0.643,0.216,1,-16.865,1,0.0443,0.0764,0.846,0.117,0.0894,117.986,audio_features,6NryLRnYj3cBkFhqt7C9hu,spotify:track:6NryLRnYj3cBkFhqt7C9hu,https://api.spotify.com/v1/tracks/6NryLRnYj3cBkFhqt7C9hu,https://api.spotify.com/v1/audio-analysis/6NryLRnYj3cBkFhqt7C9hu,250038,4,N
Bad Mood,Miley Cyrus,6dJJ5b6zxAKP2QCAP3rbaX,0.806,0.435,7,-9.985,0,0.101,0.132,0.0,0.16,0.47,127.94,audio_features,6dJJ5b6zxAKP2QCAP3rbaX,spotify:track:6dJJ5b6zxAKP2QCAP3rbaX,https://api.spotify.com/v1/tracks/6dJJ5b6zxAKP2QCAP3rbaX,https://api.spotify.com/v1/audio-analysis/6dJJ5b6zxAKP2QCAP3rbaX,163125,4,N
Rolling In The Deep,Adele,2VprRdTmbgyjXnDzHIcfNl,0.614,0.474,11,-10.133,0,0.0264,0.00563,0.00285,0.1,0.388,104.987,audio_features,2VprRdTmbgyjXnDzHIcfNl,spotify:track:2VprRdTmbgyjXnDzHIcfNl,https://api.spotify.com/v1/tracks/2VprRdTmbgyjXnDzHIcfNl,https://api.spotify.com/v1/audio-analysis/2VprRdTmbgyjXnDzHIcfNl,237653,4,N
65Th & Ingleside,Chance The Rapper,5H0NU2sHWUnWCcZyYlX46X,0.792,0.555,0,-7.038,1,0.34,0.0394,6.39e-06,0.107,0.084,99.954,audio_features,5H0NU2sHWUnWCcZyYlX46X,spotify:track:5H0NU2sHWUnWCcZyYlX46X,https://api.spotify.com/v1/tracks/5H0NU2sHWUnWCcZyYlX46X,https://api.spotify.com/v1/audio-analysis/5H0NU2sHWUnWCcZyYlX46X,273600,4,N
N 2 Deep,Drake,5SEBSAio1N77Vbrj1cAEGb,0.752,0.753,6,-7.721,0,0.357,0.114,0.0,0.317,0.604,102.549,audio_features,5SEBSAio1N77Vbrj1cAEGb,spotify:track:5SEBSAio1N77Vbrj1cAEGb,https://api.spotify.com/v1/tracks/5SEBSAio1N77Vbrj1cAEGb,https://api.spotify.com/v1/audio-analysis/5SEBSAio1N77Vbrj1cAEGb,289867,4,N
Chocolaté,6Ix9Ine,6EC5JMW0hwIRawSOVJfVQn,0.925,0.621,11,-6.11,1,0.0989,0.00103,0.00617,0.0962,0.536,113.973,audio_features,6EC5JMW0hwIRawSOVJfVQn,spotify:track:6EC5JMW0hwIRawSOVJfVQn,https://api.spotify.com/v1/tracks/6EC5JMW0hwIRawSOVJfVQn,https://api.spotify.com/v1/audio-analysis/6EC5JMW0hwIRawSOVJfVQn,181234,4,N
Cc,Migos,0M9ydKzuF3oZTfYYPfaGX1,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,audio_features,0M9ydKzuF3oZTfYYPfaGX1,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/tracks/0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/audio-analysis/0M9ydKzuF3oZTfYYPfaGX1,343150,4,N
Make You Say,Zedd,1dFkD1JfRMzwO6hwUsE8aS,0.609,0.801,0,-4.417,0,0.034,0.0137,0.00349,0.127,0.407,129.99,audio_features,1dFkD1JfRMzwO6hwUsE8aS,spotify:track:1dFkD1JfRMzwO6hwUsE8aS,https://api.spotify.com/v1/tracks/1dFkD1JfRMzwO6hwUsE8aS,https://api.spotify.com/v1/audio-analysis/1dFkD1JfRMzwO6hwUsE8aS,243413,4,N
Silverado For Sale,Morgan Wallen,58BjrzDEIlH5JBQhglYF45,0.719,0.28,1,-13.712,0,0.234,0.0901,0.0,0.0411,0.356,175.035,audio_features,58BjrzDEIlH5JBQhglYF45,spotify:track:58BjrzDEIlH5JBQhglYF45,https://api.spotify.com/v1/tracks/58BjrzDEIlH5JBQhglYF45,https://api.spotify.com/v1/audio-analysis/58BjrzDEIlH5JBQhglYF45,163636,4,N
Drive,Incubus,1Y13csEpu3TK5gQdzGLrd8,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,audio_features,1Y13csEpu3TK5gQdzGLrd8,spotify:track:1Y13csEpu3TK5gQdzGLrd8,https://api.spotify.com/v1/tracks/1Y13csEpu3TK5gQdzGLrd8,https://api.spotify.com/v1/audio-analysis/1Y13csEpu3TK5gQdzGLrd8,223747,4,N
Takeaway,The Chainsmokers,76EI5put5PkU2FD2rJKegT,0.624,0.741,8,-6.612,1,0.0791,0.00281,8.6e-06,0.098,0.347,124.099,audio_features,76EI5put5PkU2FD2rJKegT,spotify:track:76EI5put5PkU2FD2rJKegT,https://api.spotify.com/v1/tracks/76EI5put5PkU2FD2rJKegT,https://api.spotify.com/v1/audio-analysis/76EI5put5PkU2FD2rJKegT,158707,4,N
Auto Pilot,Migos,0TBgMKD86t1VP3IzhxCoUl,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,audio_features,0TBgMKD86t1VP3IzhxCoUl,spotify:track:0TBgMKD86t1VP3IzhxCoUl,https://api.spotify.com/v1/tracks/0TBgMKD86t1VP3IzhxCoUl,https://api.spotify.com/v1/audio-analysis/0TBgMKD86t1VP3IzhxCoUl,304041,4,N
Pressure,Martin Garrix,3ebXMykcMXOcLeJ9xZ17XH,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4,N
Layers,Nf,0ZoNIVxfTmULCNrDWnbUiK,0.603,0.313,1,-7.562,1,0.28,0.941,0.939,0.0732,0.35,92.062,audio_features,0ZoNIVxfTmULCNrDWnbUiK,spotify:track:0ZoNIVxfTmULCNrDWnbUiK,https://api.spotify.com/v1/tracks/0ZoNIVxfTmULCNrDWnbUiK,https://api.spotify.com/v1/audio-analysis/0ZoNIVxfTmULCNrDWnbUiK,164388,5,N
Goddamn,Tyga,2AQpUOkZQIxu09a5YuM0vG,0.951,0.573,0,-6.002,0,0.227,0.0667,0.0,0.119,0.42,105.052,audio_features,2AQpUOkZQIxu09a5YuM0vG,spotify:track:2AQpUOkZQIxu09a5YuM0vG,https://api.spotify.com/v1/tracks/2AQpUOkZQIxu09a5YuM0vG,https://api.spotify.com/v1/audio-analysis/2AQpUOkZQIxu09a5YuM0vG,211040,4,N
Jumbotron Shit Poppin,Drake,17YCGiwsVEHio8B3vJK1UG,0.765,0.535,6,-7.521,0,0.0348,0.593,0.889,0.0964,0.748,112.992,audio_features,17YCGiwsVEHio8B3vJK1UG,spotify:track:17YCGiwsVEHio8B3vJK1UG,https://api.spotify.com/v1/tracks/17YCGiwsVEHio8B3vJK1UG,https://api.spotify.com/v1/audio-analysis/17YCGiwsVEHio8B3vJK1UG,132261,3,N
Jealous,Labrinth,1aXV8GrmQLvgoFtBPERP7E,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,audio_features,1aXV8GrmQLvgoFtBPERP7E,spotify:track:1aXV8GrmQLvgoFtBPERP7E,https://api.spotify.com/v1/tracks/1aXV8GrmQLvgoFtBPERP7E,https://api.spotify.com/v1/audio-analysis/1aXV8GrmQLvgoFtBPERP7E,122339,4,N
Blank Face,Schoolboy Q,6BKAKoo7J2vwJGZJs5dhGD,0.825,0.644,1,-6.001,1,0.175,0.0311,0.0,0.086,0.79,132.019,audio_features,6BKAKoo7J2vwJGZJs5dhGD,spotify:track:6BKAKoo7J2vwJGZJs5dhGD,https://api.spotify.com/v1/tracks/6BKAKoo7J2vwJGZJs5dhGD,https://api.spotify.com/v1/audio-analysis/6BKAKoo7J2vwJGZJs5dhGD,161480,4,N
Money Team,Friyie,4v0XpXVTla1b8amgsZju3x,0.642,0.837,1,-6.982,1,0.457,0.0539,0.0,0.0595,0.473,91.825,audio_features,4v0XpXVTla1b8amgsZju3x,spotify:track:4v0XpXVTla1b8amgsZju3x,https://api.spotify.com/v1/tracks/4v0XpXVTla1b8amgsZju3x,https://api.spotify.com/v1/audio-analysis/4v0XpXVTla1b8amgsZju3x,160523,4,N
Tusa,Karol G,0MvxgmXHMXh70GpnR0mKkT,0.796,0.701,2,-3.275,1,0.283,0.308,7.82e-05,0.0516,0.619,100.954,audio_features,0MvxgmXHMXh70GpnR0mKkT,spotify:track:0MvxgmXHMXh70GpnR0mKkT,https://api.spotify.com/v1/tracks/0MvxgmXHMXh70GpnR0mKkT,https://api.spotify.com/v1/audio-analysis/0MvxgmXHMXh70GpnR0mKkT,201920,4,N
How Long?,Vampire Weekend,113bLFbp3F9MVN0w2KJ1ma,0.674,0.909,10,-3.369,0,0.0464,0.469,0.0131,0.105,0.969,103.942,audio_features,113bLFbp3F9MVN0w2KJ1ma,spotify:track:113bLFbp3F9MVN0w2KJ1ma,https://api.spotify.com/v1/tracks/113bLFbp3F9MVN0w2KJ1ma,https://api.spotify.com/v1/audio-analysis/113bLFbp3F9MVN0w2KJ1ma,243760,4,N
Christmas Time,The Platters,3MpGQae6zAFd7Z1FdLV9fV,0.455,0.361,9,-12.562,1,0.0473,0.747,0.0,0.238,0.285,115.854,audio_features,3MpGQae6zAFd7Z1FdLV9fV,spotify:track:3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/tracks/3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/audio-analysis/3MpGQae6zAFd7Z1FdLV9fV,168293,3,N
Kick Back,Kenshi Yonezu,5PA3UIrEhG16UoQIj1fvlw,0.577,0.941,1,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,audio_features,5PA3UIrEhG16UoQIj1fvlw,spotify:track:5PA3UIrEhG16UoQIj1fvlw,https://api.spotify.com/v1/tracks/5PA3UIrEhG16UoQIj1fvlw,https://api.spotify.com/v1/audio-analysis/5PA3UIrEhG16UoQIj1fvlw,193493,4,N
Daffodils,Mark Ronson,7htO8wiwNcCnhYqjdshMbF,0.626,0.555,4,-8.022,0,0.631,0.0746,0.0,0.0944,0.376,82.579,audio_features,7htO8wiwNcCnhYqjdshMbF,spotify:track:7htO8wiwNcCnhYqjdshMbF,https://api.spotify.com/v1/tracks/7htO8wiwNcCnhYqjdshMbF,https://api.spotify.com/v1/audio-analysis/7htO8wiwNcCnhYqjdshMbF,203150,4,N
Ville Mentality,J. Cole,2EUr8vjTjdXpQ2ORHS0LLo,0.818,0.378,0,-8.898,0,0.0733,0.771,0.939,0.111,0.535,119.987,audio_features,2EUr8vjTjdXpQ2ORHS0LLo,spotify:track:2EUr8vjTjdXpQ2ORHS0LLo,https://api.spotify.com/v1/tracks/2EUr8vjTjdXpQ2ORHS0LLo,https://api.spotify.com/v1/audio-analysis/2EUr8vjTjdXpQ2ORHS0LLo,196500,3,N
Nobody Special,Hotboii,45EzsxBDieiBZmI4ZaqAal,0.782,0.431,8,-8.313,1,0.427,0.641,0.0,0.123,0.668,101.905,audio_features,45EzsxBDieiBZmI4ZaqAal,spotify:track:45EzsxBDieiBZmI4ZaqAal,https://api.spotify.com/v1/tracks/45EzsxBDieiBZmI4ZaqAal,https://api.spotify.com/v1/audio-analysis/45EzsxBDieiBZmI4ZaqAal,124931,4,N
Ok 4 Now,Lil Skies,5B374BLEmmEn7efhLVHzny,0.91,0.702,10,-4.077,0,0.193,0.0486,0.0,0.12,0.33,130.053,audio_features,5B374BLEmmEn7efhLVHzny,spotify:track:5B374BLEmmEn7efhLVHzny,https://api.spotify.com/v1/tracks/5B374BLEmmEn7efhLVHzny,https://api.spotify.com/v1/audio-analysis/5B374BLEmmEn7efhLVHzny,155077,4,N
Clouds,Nf,3RisdDLUcpbNKuPKOm1Ojr,0.735,0.826,1,-7.174,1,0.287,0.0472,0.00183,0.178,0.54,128.033,audio_features,3RisdDLUcpbNKuPKOm1Ojr,spotify:track:3RisdDLUcpbNKuPKOm1Ojr,https://api.spotify.com/v1/tracks/3RisdDLUcpbNKuPKOm1Ojr,https://api.spotify.com/v1/audio-analysis/3RisdDLUcpbNKuPKOm1Ojr,250102,4,N
Got Me,Dreamville,3axmk368X116IhrG0GVrbS,0.772,0.592,7,-6.517,0,0.203,0.128,0.0,0.0972,0.54,75.48,audio_features,3axmk368X116IhrG0GVrbS,spotify:track:3axmk368X116IhrG0GVrbS,https://api.spotify.com/v1/tracks/3axmk368X116IhrG0GVrbS,https://api.spotify.com/v1/audio-analysis/3axmk368X116IhrG0GVrbS,284040,4,N
Low Life,Soleima,50kcRtu673zyBLtvvRMKHg,0.737,0.82,2,-3.808,1,0.0351,0.0648,0.000305,0.285,0.77,115.043,audio_features,50kcRtu673zyBLtvvRMKHg,spotify:track:50kcRtu673zyBLtvvRMKHg,https://api.spotify.com/v1/tracks/50kcRtu673zyBLtvvRMKHg,https://api.spotify.com/v1/audio-analysis/50kcRtu673zyBLtvvRMKHg,244840,4,N
Not In The Mood,Lil Tjay,0M9OnqcSHwqw1bUJ1KmRrb,0.485,0.525,3,-12.543,1,0.0308,9e-05,0.894,0.411,0.549,142.086,audio_features,0M9OnqcSHwqw1bUJ1KmRrb,spotify:track:0M9OnqcSHwqw1bUJ1KmRrb,https://api.spotify.com/v1/tracks/0M9OnqcSHwqw1bUJ1KmRrb,https://api.spotify.com/v1/audio-analysis/0M9OnqcSHwqw1bUJ1KmRrb,145601,4,N
My House,Flo Rida,5kuSneVOTmvanncpK3RZcl,0.77,0.816,1,-4.803,0,0.0536,0.719,0.000714,0.14,0.868,113.025,audio_features,5kuSneVOTmvanncpK3RZcl,spotify:track:5kuSneVOTmvanncpK3RZcl,https://api.spotify.com/v1/tracks/5kuSneVOTmvanncpK3RZcl,https://api.spotify.com/v1/audio-analysis/5kuSneVOTmvanncpK3RZcl,256640,4,N
3 Headed Goat,Lil Durk,2OaKHGvIxoOzIYjyMsxcT8,0.914,0.415,6,-10.708,1,0.464,0.0536,0.0,0.131,0.646,135.03,audio_features,2OaKHGvIxoOzIYjyMsxcT8,spotify:track:2OaKHGvIxoOzIYjyMsxcT8,https://api.spotify.com/v1/tracks/2OaKHGvIxoOzIYjyMsxcT8,https://api.spotify.com/v1/audio-analysis/2OaKHGvIxoOzIYjyMsxcT8,241995,4,N
Thumbs,Sabrina Carpenter,32FhTAAjKZaBein150o3Px,0.386,0.592,11,-7.299,1,0.374,0.363,0.0,0.117,0.161,146.879,audio_features,32FhTAAjKZaBein150o3Px,spotify:track:32FhTAAjKZaBein150o3Px,https://api.spotify.com/v1/tracks/32FhTAAjKZaBein150o3Px,https://api.spotify.com/v1/audio-analysis/32FhTAAjKZaBein150o3Px,196458,4,N
Omertà,Drake,4QbarWBxbqJGpUSrX6Zt5g,0.517,0.836,2,-5.798,0,0.0262,0.0476,0.653,0.14,0.319,163.859,audio_features,4QbarWBxbqJGpUSrX6Zt5g,spotify:track:4QbarWBxbqJGpUSrX6Zt5g,https://api.spotify.com/v1/tracks/4QbarWBxbqJGpUSrX6Zt5g,https://api.spotify.com/v1/audio-analysis/4QbarWBxbqJGpUSrX6Zt5g,217486,4,N
Vegas (From The Original Motion Picture Soundtrack Elvis),Doja Cat,3yCV3HQTKOzQeC1QrcRYGM,0.678,0.529,8,-12.964,0,0.0665,0.13,0.584,0.106,0.693,97.103,audio_features,3yCV3HQTKOzQeC1QrcRYGM,spotify:track:3yCV3HQTKOzQeC1QrcRYGM,https://api.spotify.com/v1/tracks/3yCV3HQTKOzQeC1QrcRYGM,https://api.spotify.com/v1/audio-analysis/3yCV3HQTKOzQeC1QrcRYGM,178666,4,N
Save Myself,Ed Sheeran,1w8DxFHDDInmn5TovLKKrW,0.704,0.745,11,-7.664,0,0.0448,0.00135,0.741,0.234,0.0511,128.002,audio_features,1w8DxFHDDInmn5TovLKKrW,spotify:track:1w8DxFHDDInmn5TovLKKrW,https://api.spotify.com/v1/tracks/1w8DxFHDDInmn5TovLKKrW,https://api.spotify.com/v1/audio-analysis/1w8DxFHDDInmn5TovLKKrW,183750,4,N
Line Of Sight,Odesza,398MdLV0PJZad1tV17bPDN,0.296,0.732,8,-6.651,1,0.191,0.0346,0.0016,0.194,0.178,78.948,audio_features,398MdLV0PJZad1tV17bPDN,spotify:track:398MdLV0PJZad1tV17bPDN,https://api.spotify.com/v1/tracks/398MdLV0PJZad1tV17bPDN,https://api.spotify.com/v1/audio-analysis/398MdLV0PJZad1tV17bPDN,237140,4,N
Killer Whales,Smallpools,6cMswWRv4lAU3mh5lclgCc,0.612,0.89,10,-2.827,0,0.047,0.000478,0.0,0.0672,0.886,118.989,audio_features,6cMswWRv4lAU3mh5lclgCc,spotify:track:6cMswWRv4lAU3mh5lclgCc,https://api.spotify.com/v1/tracks/6cMswWRv4lAU3mh5lclgCc,https://api.spotify.com/v1/audio-analysis/6cMswWRv4lAU3mh5lclgCc,216253,4,N
What About Us,P!Nk,27rZYxE4l21wTaovX4WTnI,0.403,0.505,5,-7.75,1,0.0463,0.592,0.0,0.121,0.32,164.902,audio_features,27rZYxE4l21wTaovX4WTnI,spotify:track:27rZYxE4l21wTaovX4WTnI,https://api.spotify.com/v1/tracks/27rZYxE4l21wTaovX4WTnI,https://api.spotify.com/v1/audio-analysis/27rZYxE4l21wTaovX4WTnI,262600,4,N
Cherry Blossom,Kacey Musgraves,05zxLmKPt0w2G6StrppHYl,0.66,0.21,8,-11.835,1,0.0637,0.62,0.907,0.055,0.832,119.369,audio_features,05zxLmKPt0w2G6StrppHYl,spotify:track:05zxLmKPt0w2G6StrppHYl,https://api.spotify.com/v1/tracks/05zxLmKPt0w2G6StrppHYl,https://api.spotify.com/v1/audio-analysis/05zxLmKPt0w2G6StrppHYl,106000,4,N
Pretty Mami,Lil Uzi Vert,2I9S20Dn0TO04Lo5uFe8Xn,0.893,0.454,8,-11.333,1,0.0408,0.525,0.0108,0.122,0.788,115.024,audio_features,2I9S20Dn0TO04Lo5uFe8Xn,spotify:track:2I9S20Dn0TO04Lo5uFe8Xn,https://api.spotify.com/v1/tracks/2I9S20Dn0TO04Lo5uFe8Xn,https://api.spotify.com/v1/audio-analysis/2I9S20Dn0TO04Lo5uFe8Xn,187672,4,N
Lost In Japan  Remix,Shawn Mendes,3fJNgDniNzCDaxXx8o7O3H,0.664,0.618,10,-9.294,1,0.138,0.174,0.0,0.37,0.415,107.032,audio_features,3fJNgDniNzCDaxXx8o7O3H,spotify:track:3fJNgDniNzCDaxXx8o7O3H,https://api.spotify.com/v1/tracks/3fJNgDniNzCDaxXx8o7O3H,https://api.spotify.com/v1/audio-analysis/3fJNgDniNzCDaxXx8o7O3H,199028,4,N
I'M Yours,Jason Mraz,6uLJWBAiKYfF53a67TiCLj,0.656,0.292,11,-7.673,1,0.0659,0.797,0.0,0.138,0.754,166.077,audio_features,6uLJWBAiKYfF53a67TiCLj,spotify:track:6uLJWBAiKYfF53a67TiCLj,https://api.spotify.com/v1/tracks/6uLJWBAiKYfF53a67TiCLj,https://api.spotify.com/v1/audio-analysis/6uLJWBAiKYfF53a67TiCLj,229390,4,N
Walk Me Home,P!Nk,2N9bw4i7YitdN2LDDhMmpe,0.652,0.453,1,-6.119,1,0.0445,0.0519,0.0,0.179,0.432,88.038,audio_features,2N9bw4i7YitdN2LDDhMmpe,spotify:track:2N9bw4i7YitdN2LDDhMmpe,https://api.spotify.com/v1/tracks/2N9bw4i7YitdN2LDDhMmpe,https://api.spotify.com/v1/audio-analysis/2N9bw4i7YitdN2LDDhMmpe,177391,3,N
Harder Than My Demons,Big Sean,6jUCCKRY9JX8P0ACx9W4Ey,0.497,0.838,9,-5.387,0,0.0423,0.0239,0.000276,0.542,0.595,149.942,audio_features,6jUCCKRY9JX8P0ACx9W4Ey,spotify:track:6jUCCKRY9JX8P0ACx9W4Ey,https://api.spotify.com/v1/tracks/6jUCCKRY9JX8P0ACx9W4Ey,https://api.spotify.com/v1/audio-analysis/6jUCCKRY9JX8P0ACx9W4Ey,201600,4,N
Forget It,$Uicideboy$,30QR0ndUdiiMQMA9g1PGCm,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,audio_features,30QR0ndUdiiMQMA9g1PGCm,spotify:track:30QR0ndUdiiMQMA9g1PGCm,https://api.spotify.com/v1/tracks/30QR0ndUdiiMQMA9g1PGCm,https://api.spotify.com/v1/audio-analysis/30QR0ndUdiiMQMA9g1PGCm,168490,4,N
Slippin',Dmx,1BWuLWavv57IHMUWOzzOsr,0.569,0.596,1,-7.925,1,0.354,0.0461,0.0,0.934,0.566,88.301,audio_features,1BWuLWavv57IHMUWOzzOsr,spotify:track:1BWuLWavv57IHMUWOzzOsr,https://api.spotify.com/v1/tracks/1BWuLWavv57IHMUWOzzOsr,https://api.spotify.com/v1/audio-analysis/1BWuLWavv57IHMUWOzzOsr,306107,4,N
Pneuma,Tool,55mJleti2WfWEFNFcBduhc,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,audio_features,55mJleti2WfWEFNFcBduhc,spotify:track:55mJleti2WfWEFNFcBduhc,https://api.spotify.com/v1/tracks/55mJleti2WfWEFNFcBduhc,https://api.spotify.com/v1/audio-analysis/55mJleti2WfWEFNFcBduhc,403533,3,N
All Night,Beyoncé,60xaS8mYBKUW4VQQ666N0T,0.704,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,audio_features,60xaS8mYBKUW4VQQ666N0T,spotify:track:60xaS8mYBKUW4VQQ666N0T,https://api.spotify.com/v1/tracks/60xaS8mYBKUW4VQQ666N0T,https://api.spotify.com/v1/audio-analysis/60xaS8mYBKUW4VQQ666N0T,141542,4,N
